state_id,state_name,County,County_last_updated,State_last_updated,NYT_Meta_LastUpdate,filedateJSON,Total_Votes,Total_Absentee,Total_Other_Votes,Total_Delta,Absentee_Delta,Other_Delta,Trump_Votes,Trump_Absentee,Trump_Other_Votes,Trump_V_Delta,Trump_A_Delta,Trump_O_Delta,Biden_Votes,Biden_Absentee,Biden_Other_Votes,Biden_V_Delta,Biden_A_Delta,Biden_O_Delta,JJorg_Votes,JJorg_Absentee,Jorg_Other_Votes,Jorg_V_Delta,Jorg_A_Delta,Jorg_O_Delta,Precincts_reporting,Precincts_Total
PA,Pennsylvania,Beaver,2020-11-04T23:12:51Z,2020-11-05T00:50:52Z,2020-11-05T01:00:02.101Z,2020-11-05T01:01:13Z,83527,0,83527,9837,0,9837,51162,0,51162,3124,0,3124,31092,0,31092,6578,0,6578,1100,0,1100,135,0,135,110,129
PA,Pennsylvania,Beaver,2020-11-05T02:01:50Z,2020-11-06T06:30:10Z,2020-11-06T12:09:49.095Z,2020-11-06T12:14:26Z,92767,0,92767,9240,0,9240,53886,0,53886,2724,0,2724,37389,0,37389,6297,0,6297,1221,0,1221,121,0,121,123,129
PA,Pennsylvania,Beaver,2020-11-09T21:32:38Z,2020-11-10T23:30:47Z,2020-11-10T23:38:41.448Z,2020-11-10T23:39:43Z,93354,0,93354,587,0,587,54108,0,54108,222,0,222,37747,0,37747,358,0,358,1228,0,1228,7,0,7,123,129
PA,Pennsylvania,Beaver,2020-11-11T03:14:23Z,2020-11-11T03:13:44Z,2020-11-11T03:15:21.016Z,2020-11-11T03:16:40Z,93354,0,93354,0,0,0,54108,0,54108,0,0,0,37747,0,37747,0,0,0,1228,0,1228,0,0,0,124,129
PA,Pennsylvania,Beaver,2020-11-11T03:23:06Z,2020-11-11T03:22:41Z,2020-11-11T03:23:42.270Z,2020-11-11T03:24:39Z,93354,0,93354,0,0,0,54108,0,54108,0,0,0,37747,0,37747,0,0,0,1228,0,1228,0,0,0,124,129
PA,Pennsylvania,Beaver,2020-11-11T03:25:36Z,2020-11-11T14:54:47Z,2020-11-11T15:14:24.140Z,2020-11-11T15:19:03Z,93354,0,93354,0,0,0,54108,0,54108,0,0,0,37747,0,37747,0,0,0,1228,0,1228,0,0,0,124,129
PA,Pennsylvania,Beaver,2020-11-11T03:25:36Z,2020-11-12T02:36:41Z,2020-11-12T05:34:40.992Z,2020-11-12T05:39:13,93083,0,93083,-271,0,-271,54108,0,54108,0,0,0,37747,0,37747,0,0,0,1228,0,1228,0,0,0,124,129
PA,Pennsylvania,Beaver,2020-11-14T16:39:14Z,2020-11-16T00:41:02Z,2020-11-16T01:32:09.895Z,2020-11-16T01:44:05,93083,0,93083,0,0,0,54108,0,54108,0,0,0,37747,0,37747,0,0,0,1228,0,1228,0,0,0,124,129
PA,Pennsylvania,Beaver,2020-11-16T15:48:15Z,2020-11-16T22:32:45Z,2020-11-17T00:14:33.359Z,2020-11-17T00:15:24,93083,0,93083,0,0,0,54108,0,54108,0,0,0,37747,0,37747,0,0,0,1228,0,1228,0,0,0,124,129
PA,Pennsylvania,Bedford,2020-11-03T06:56:36Z,2020-11-03T15:26:50Z,2020-11-03T23:35:18.541Z,2020-11-03T23:36:03,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,40
PA,Pennsylvania,Bedford,2020-11-04T00:39:27Z,2020-11-04T01:04:55Z,2020-11-04T01:11:12.060Z,2020-11-04T01:11:48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40
PA,Pennsylvania,Bedford,2020-11-04T01:37:48Z,2020-11-04T02:10:32Z,2020-11-04T02:11:23.809Z,2020-11-04T02:12:16,5369,5369,0,5369,5369,0,2872,2872,0,2872,2872,0,2424,2424,0,2424,2424,0,55,55,0,55,55,0,0,40
PA,Pennsylvania,Bedford,2020-11-04T02:33:36Z,2020-11-04T02:36:06Z,2020-11-04T02:36:29.738Z,2020-11-04T02:37:09,13370,5369,8001,8001,0,8001,10026,2872,7154,7154,0,7154,3212,2424,788,788,0,788,114,55,59,59,0,59,20,40
PA,Pennsylvania,Bedford,2020-11-04T03:06:01Z,2020-11-04T03:09:00Z,2020-11-04T03:10:19.149Z,2020-11-04T03:10:51,26859,5369,21490,13489,0,13489,22435,2872,19563,12409,0,12409,4230,2424,1806,1018,0,1018,176,55,121,62,0,62,39,40
PA,Pennsylvania,Bedford,2020-11-04T03:33:05Z,2020-11-04T03:34:52Z,2020-11-04T03:35:35.313Z,2020-11-04T03:36:07,26991,5369,21622,132,0,132,22529,2872,19657,94,0,94,4266,2424,1842,36,0,36,178,55,123,2,0,2,39,40
PA,Pennsylvania,Bedford,2020-11-04T03:35:07Z,2020-11-04T03:48:29Z,2020-11-04T03:49:35.601Z,2020-11-04T03:50:11,26991,5369,21622,0,0,0,22529,2872,19657,0,0,0,4266,2424,1842,0,0,0,178,55,123,0,0,0,39,40
PA,Pennsylvania,Bedford,2020-11-04T04:04:46Z,2020-11-04T04:17:12Z,2020-11-04T04:19:09.143Z,2020-11-04T04:19:50,27018,5369,21649,27,0,27,22529,2872,19657,0,0,0,4266,2424,1842,0,0,0,178,55,123,0,0,0,39,40
PA,Pennsylvania,Bedford,2020-11-04T10:43:52Z,2020-11-05T03:15:51Z,2020-11-05T03:24:33.392Z,2020-11-05T03:25:24Z,27018,5369,21649,0,0,0,22529,2872,19657,0,0,0,4266,2424,1842,0,0,0,178,55,123,0,0,0,39,40
PA,Pennsylvania,Bedford,2020-11-10T22:18:46Z,2020-11-10T23:42:48Z,2020-11-10T23:46:42.794Z,2020-11-10T23:47:37Z,27619,5369,22250,601,0,601,23025,2872,20153,496,0,496,4367,2424,1943,101,0,101,182,55,127,4,0,4,40,40
PA,Pennsylvania,Bedford,2020-11-11T03:14:23Z,2020-11-11T03:13:44Z,2020-11-11T03:15:21.016Z,2020-11-11T03:16:40Z,27619,5369,22250,0,0,0,23025,2872,20153,0,0,0,4367,2424,1943,0,0,0,182,55,127,0,0,0,40,40
PA,Pennsylvania,Bedford,2020-11-11T03:23:06Z,2020-11-11T03:22:41Z,2020-11-11T03:23:42.270Z,2020-11-11T03:24:39Z,27619,5369,22250,0,0,0,23025,2872,20153,0,0,0,4367,2424,1943,0,0,0,182,55,127,0,0,0,40,40
PA,Pennsylvania,Bedford,2020-11-11T03:25:37Z,2020-11-11T03:25:18Z,2020-11-11T04:52:02.258Z,2020-11-11T04:59:15Z,27619,5369,22250,0,0,0,23025,2872,20153,0,0,0,4367,2424,1943,0,0,0,182,55,127,0,0,0,40,40
PA,Pennsylvania,Bedford,2020-11-11T03:25:37Z,2020-11-13T21:49:32Z,2020-11-14T00:44:44.191Z,2020-11-14T00:45:31,27574,5351,22223,-45,-18,-27,23025,2872,20153,0,0,0,4367,2424,1943,0,0,0,182,55,127,0,0,0,40,40
PA,Pennsylvania,Bedford,2020-11-14T16:39:15Z,2020-11-14T22:00:28Z,2020-11-15T00:45:46.698Z,2020-11-15T00:59:30,27574,5351,22223,0,0,0,23025,2872,20153,0,0,0,4367,2424,1943,0,0,0,182,55,127,0,0,0,40,40
PA,Pennsylvania,Bedford,2020-11-16T15:48:16Z,2020-11-16T22:32:45Z,2020-11-17T00:14:33.359Z,2020-11-17T00:15:24,27574,5351,22223,0,0,0,23025,2872,20153,0,0,0,4367,2424,1943,0,0,0,182,55,127,0,0,0,40,40
PA,Pennsylvania,Berks,2020-11-03T06:56:37Z,2020-11-03T15:26:50Z,2020-11-03T23:35:18.541Z,2020-11-03T23:36:03,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,202
PA,Pennsylvania,Berks,2020-11-04T00:39:27Z,2020-11-04T02:03:01Z,2020-11-04T02:04:51.261Z,2020-11-04T02:05:33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202
PA,Pennsylvania,Berks,2020-11-04T02:07:08Z,2020-11-04T02:10:32Z,2020-11-04T02:11:23.809Z,2020-11-04T02:12:16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202
PA,Pennsylvania,Berks,2020-11-04T02:26:31Z,2020-11-04T02:36:06Z,2020-11-04T02:36:29.738Z,2020-11-04T02:37:09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202
PA,Pennsylvania,Berks,2020-11-04T02:45:37Z,2020-11-04T02:52:11Z,2020-11-04T02:54:14.585Z,2020-11-04T02:55:04,38036,0,38036,38036,0,38036,22572,0,22572,22572,0,22572,14787,0,14787,14787,0,14787,570,0,570,570,0,570,36,202
PA,Pennsylvania,Berks,2020-11-04T02:56:35Z,2020-11-04T03:09:00Z,2020-11-04T03:10:19.149Z,2020-11-04T03:10:51,53953,0,53953,15917,0,15917,32967,0,32967,10395,0,10395,20024,0,20024,5237,0,5237,809,0,809,239,0,239,51,202
PA,Pennsylvania,Berks,2020-11-04T03:47:07Z,2020-11-04T04:57:06Z,2020-11-04T04:58:51.505Z,2020-11-04T04:59:41,127083,0,127083,73130,0,73130,83971,0,83971,51004,0,51004,40862,0,40862,20838,0,20838,1935,0,1935,1126,0,1126,121,202
PA,Pennsylvania,Berks,2020-11-04T05:08:21Z,2020-11-04T05:31:41Z,2020-11-04T05:32:20.203Z,2020-11-04T05:33:10,127083,0,127083,0,0,0,83971,0,83971,0,0,0,40862,0,40862,0,0,0,1935,0,1935,0,0,0,121,202
PA,Pennsylvania,Berks,2020-11-04T06:43:45Z,2020-11-04T06:45:51Z,2020-11-04T06:46:13.277Z,2020-11-04T06:46:47,127083,0,127083,0,0,0,83971,0,83971,0,0,0,40862,0,40862,0,0,0,1935,0,1935,0,0,0,121,202
PA,Pennsylvania,Berks,2020-11-04T07:31:26Z,2020-11-04T08:13:48Z,2020-11-04T09:20:38.983Z,2020-11-04T09:21:17,196895,0,196895,69812,0,69812,105149,0,105149,21178,0,21178,88474,0,88474,47612,0,47612,2729,0,2729,794,0,794,187,202
PA,Pennsylvania,Berks,2020-11-04T10:43:52Z,2020-11-04T19:31:00Z,2020-11-04T19:33:35.022Z,2020-11-04T19:34:18Z,196895,0,196895,0,0,0,105149,0,105149,0,0,0,88474,0,88474,0,0,0,2729,0,2729,0,0,0,187,202
PA,Pennsylvania,Berks,2020-11-04T22:52:50Z,2020-11-09T17:04:40Z,2020-11-09T17:59:40.458Z,2020-11-09T18:00:28Z,198803,0,198803,1908,0,1908,105941,0,105941,792,0,792,89530,0,89530,1056,0,1056,2789,0,2789,60,0,60,188,202
PA,Pennsylvania,Berks,2020-11-11T03:14:24Z,2020-11-11T03:13:44Z,2020-11-11T03:15:21.016Z,2020-11-11T03:16:40Z,198803,0,198803,0,0,0,105941,0,105941,0,0,0,89530,0,89530,0,0,0,2789,0,2789,0,0,0,189,202
PA,Pennsylvania,Berks,2020-11-11T03:23:07Z,2020-11-11T03:22:41Z,2020-11-11T03:23:42.270Z,2020-11-11T03:24:39Z,198803,0,198803,0,0,0,105941,0,105941,0,0,0,89530,0,89530,0,0,0,2789,0,2789,0,0,0,189,202
PA,Pennsylvania,Berks,2020-11-11T03:25:37Z,2020-11-11T03:25:18Z,2020-11-11T12:37:03.330Z,2020-11-11T12:44:03Z,198803,0,198803,0,0,0,105941,0,105941,0,0,0,89530,0,89530,0,0,0,2789,0,2789,0,0,0,189,202
PA,Pennsylvania,Berks,2020-11-11T03:25:37Z,2020-11-12T02:36:41Z,2020-11-12T05:34:40.992Z,2020-11-12T05:39:13,198260,0,198260,-543,0,-543,105941,0,105941,0,0,0,89530,0,89530,0,0,0,2789,0,2789,0,0,0,189,202
PA,Pennsylvania,Berks,2020-11-14T16:39:16Z,2020-11-14T22:00:28Z,2020-11-15T00:45:46.698Z,2020-11-15T00:59:30,198260,0,198260,0,0,0,105941,0,105941,0,0,0,89530,0,89530,0,0,0,2789,0,2789,0,0,0,189,202
PA,Pennsylvania,Berks,2020-11-16T15:48:16Z,2020-11-16T22:32:45Z,2020-11-17T00:14:33.359Z,2020-11-17T00:15:24,198260,0,198260,0,0,0,105941,0,105941,0,0,0,89530,0,89530,0,0,0,2789,0,2789,0,0,0,189,202
PA,Pennsylvania,Blair,2020-11-03T06:56:39Z,2020-11-03T15:26:50Z,2020-11-03T22:48:44.121Z,2020-11-03T22:52:32,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,93
PA,Pennsylvania,Blair,2020-11-04T00:39:27Z,2020-11-04T01:40:56Z,2020-11-04T01:42:45.597Z,2020-11-04T01:45:51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93
PA,Pennsylvania,Blair,2020-11-04T01:58:55Z,2020-11-04T02:03:01Z,2020-11-04T02:05:18.039Z,2020-11-04T02:06:01,13398,0,13398,13398,0,13398,7174,0,7174,7174,0,7174,6086,0,6086,6086,0,6086,138,0,138,138,0,138,19,93
PA,Pennsylvania,Blair,2020-11-04T02:10:58Z,2020-11-04T02:17:03Z,2020-11-04T02:17:44.378Z,2020-11-04T02:20:18,18459,0,18459,5061,0,5061,11357,0,11357,4183,0,4183,6923,0,6923,837,0,837,179,0,179,41,0,41,26,93
PA,Pennsylvania,Blair,2020-11-04T02:35:21Z,2020-11-04T02:36:06Z,2020-11-04T02:36:58.133Z,2020-11-04T02:37:29,29743,0,29743,11284,0,11284,20457,0,20457,9100,0,9100,8910,0,8910,1987,0,1987,300,0,300,121,0,121,43,93
PA,Pennsylvania,Blair,2020-11-04T03:05:44Z,2020-11-04T03:09:00Z,2020-11-04T03:10:19.149Z,2020-11-04T03:10:51,42864,0,42864,13121,0,13121,31301,0,31301,10844,0,10844,11062,0,11062,2152,0,2152,425,0,425,125,0,125,62,93
PA,Pennsylvania,Blair,2020-11-04T03:10:07Z,2020-11-04T03:20:11Z,2020-11-04T03:21:01.183Z,2020-11-04T03:21:47,42884,0,42884,20,0,20,31301,0,31301,0,0,0,11062,0,11062,0,0,0,425,0,425,0,0,0,63,93
PA,Pennsylvania,Blair,2020-11-04T03:29:12Z,2020-11-04T03:31:51Z,2020-11-04T03:32:30.412Z,2020-11-04T03:33:21,48337,0,48337,5453,0,5453,35690,0,35690,4389,0,4389,12054,0,12054,992,0,992,483,0,483,58,0,58,71,93
PA,Pennsylvania,Blair,2020-11-04T04:49:37Z,2020-11-04T04:57:06Z,2020-11-04T04:58:51.505Z,2020-11-04T04:59:41,53720,0,53720,5383,0,5383,40391,0,40391,4701,0,4701,12696,0,12696,642,0,642,523,0,523,40,0,40,78,93
PA,Pennsylvania,Blair,2020-11-04T05:02:57Z,2020-11-04T06:09:00Z,2020-11-04T06:13:02.171Z,2020-11-04T06:13:42,53724,0,53724,4,0,4,40391,0,40391,0,0,0,12696,0,12696,0,0,0,523,0,523,0,0,0,78,93
PA,Pennsylvania,Blair,2020-11-04T10:43:52Z,2020-11-04T16:02:52Z,2020-11-04T16:05:47.258Z,2020-11-04T16:06:24Z,53724,0,53724,0,0,0,40391,0,40391,0,0,0,12696,0,12696,0,0,0,523,0,523,0,0,0,78,93
PA,Pennsylvania,Blair,2020-11-04T21:44:50Z,2020-11-04T23:37:49Z,2020-11-04T23:41:34.119Z,2020-11-04T23:42:27Z,57116,0,57116,3392,0,3392,41824,0,41824,1433,0,1433,14628,0,14628,1932,0,1932,550,0,550,27,0,27,83,93
PA,Pennsylvania,Blair,2020-11-05T22:46:55Z,2020-11-06T04:28:44Z,2020-11-06T04:32:22.852Z,2020-11-06T04:35:50Z,62535,0,62535,5419,0,5419,44540,0,44540,2716,0,2716,17251,0,17251,2623,0,2623,630,0,630,80,0,80,91,93
PA,Pennsylvania,Blair,2020-11-06T22:22:38Z,2020-11-07T23:04:43Z,2020-11-08T01:43:30.290Z,2020-11-08T01:45:12Z,62898,0,62898,363,0,363,44714,0,44714,174,0,174,17425,0,17425,174,0,174,645,0,645,15,0,15,91,93
PA,Pennsylvania,Blair,2020-11-11T03:14:24Z,2020-11-11T03:13:44Z,2020-11-11T03:15:21.016Z,2020-11-11T03:16:40Z,62898,0,62898,0,0,0,44714,0,44714,0,0,0,17425,0,17425,0,0,0,645,0,645,0,0,0,92,93
PA,Pennsylvania,Blair,2020-11-11T03:23:07Z,2020-11-11T03:22:41Z,2020-11-11T03:23:42.270Z,2020-11-11T03:24:39Z,62898,0,62898,0,0,0,44714,0,44714,0,0,0,17425,0,17425,0,0,0,645,0,645,0,0,0,92,93
PA,Pennsylvania,Blair,2020-11-11T03:25:38Z,2020-11-11T14:54:47Z,2020-11-11T15:59:24.457Z,2020-11-11T16:00:21Z,62898,0,62898,0,0,0,44714,0,44714,0,0,0,17425,0,17425,0,0,0,645,0,645,0,0,0,92,93
PA,Pennsylvania,Blair,2020-11-11T03:25:38Z,2020-11-12T22:16:51Z,2020-11-13T00:06:46.837Z,2020-11-13T00:07:37,62784,0,62784,-114,0,-114,44714,0,44714,0,0,0,17425,0,17425,0,0,0,645,0,645,0,0,0,92,93
PA,Pennsylvania,Blair,2020-11-14T16:39:16Z,2020-11-16T00:41:02Z,2020-11-16T01:32:09.895Z,2020-11-16T01:44:05,62784,0,62784,0,0,0,44714,0,44714,0,0,0,17425,0,17425,0,0,0,645,0,645,0,0,0,92,93
PA,Pennsylvania,Blair,2020-11-16T15:48:17Z,2020-11-16T22:32:45Z,2020-11-17T00:14:33.359Z,2020-11-17T00:15:24,62784,0,62784,0,0,0,44714,0,44714,0,0,0,17425,0,17425,0,0,0,645,0,645,0,0,0,92,93
PA,Pennsylvania,Bradford,2020-11-03T06:56:36Z,2020-11-03T15:26:50Z,2020-11-03T23:35:18.541Z,2020-11-03T23:36:03,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,61
PA,Pennsylvania,Bradford,2020-11-04T00:39:27Z,2020-11-04T02:11:01Z,2020-11-04T02:11:55.725Z,2020-11-04T02:12:35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61
PA,Pennsylvania,Bradford,2020-11-04T02:26:32Z,2020-11-04T02:36:06Z,2020-11-04T02:36:58.133Z,2020-11-04T02:37:29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61
PA,Pennsylvania,Bradford,2020-11-04T02:47:55Z,2020-11-04T02:52:11Z,2020-11-04T02:54:14.585Z,2020-11-04T02:55:04,9767,0,9767,9767,0,9767,8039,0,8039,8039,0,8039,1547,0,1547,1547,0,1547,164,0,164,164,0,164,20,61
PA,Pennsylvania,Bradford,2020-11-04T03:08:52Z,2020-11-04T03:09:00Z,2020-11-04T03:10:19.149Z,2020-11-04T03:10:51,15599,0,15599,5832,0,5832,12641,0,12641,4602,0,4602,2687,0,2687,1140,0,1140,241,0,241,77,0,77,32,61
PA,Pennsylvania,Bradford,2020-11-04T03:13:45Z,2020-11-04T03:20:11Z,2020-11-04T03:21:31.107Z,2020-11-04T03:22:06,17622,0,17622,2023,0,2023,14341,0,14341,1700,0,1700,2945,0,2945,258,0,258,304,0,304,63,0,63,36,61
PA,Pennsylvania,Bradford,2020-11-04T03:31:49Z,2020-11-04T04:15:54Z,2020-11-04T04:17:11.399Z,2020-11-04T04:18:13,21520,0,21520,3898,0,3898,16961,0,16961,2620,0,2620,4136,0,4136,1191,0,1191,374,0,374,70,0,70,44,61
PA,Pennsylvania,Bradford,2020-11-04T04:35:16Z,2020-11-04T04:37:49Z,2020-11-04T04:38:30.984Z,2020-11-04T04:39:16,24072,0,24072,2552,0,2552,18975,0,18975,2014,0,2014,4631,0,4631,495,0,495,414,0,414,40,0,40,49,61
PA,Pennsylvania,Bradford,2020-11-04T04:40:49Z,2020-11-04T05:39:32Z,2020-11-04T05:42:52.347Z,2020-11-04T05:44:04,25106,0,25106,1034,0,1034,19411,0,19411,436,0,436,5210,0,5210,579,0,579,428,0,428,14,0,14,51,61
PA,Pennsylvania,Bradford,2020-11-04T10:43:53Z,2020-11-04T14:24:56Z,2020-11-04T14:47:51.946Z,2020-11-04T14:49:01Z,25106,0,25106,0,0,0,19411,0,19411,0,0,0,5210,0,5210,0,0,0,428,0,428,0,0,0,51,61
PA,Pennsylvania,Bradford,2020-11-04T21:26:51Z,2020-11-05T19:58:40Z,2020-11-05T20:01:34.938Z,2020-11-05T15:02:33Z,29317,0,29317,4211,0,4211,21037,0,21037,1626,0,1626,7729,0,7729,2519,0,2519,494,0,494,66,0,66,59,61
PA,Pennsylvania,Bradford,2020-11-06T20:56:38Z,2020-11-06T22:34:39Z,2020-11-06T23:07:08.306Z,2020-11-06T23:11:11Z,29619,0,29619,302,0,302,21185,0,21185,148,0,148,7877,0,7877,148,0,148,500,0,500,6,0,6,60,61
PA,Pennsylvania,Bradford,2020-11-06T23:48:38Z,2020-11-07T16:28:40Z,2020-11-07T17:57:16.506Z,2020-11-07T17:57:56Z,30056,0,30056,437,0,437,21514,0,21514,329,0,329,7978,0,7978,101,0,101,507,0,507,7,0,7,61,61
PA,Pennsylvania,Bradford,2020-11-09T22:12:39Z,2020-11-10T02:15:22Z,2020-11-10T16:44:26.462Z,2020-11-10T16:45:11Z,30194,0,30194,138,0,138,21580,0,21580,66,0,66,8044,0,8044,66,0,66,513,0,513,6,0,6,61,61
PA,Pennsylvania,Bradford,2020-11-10T20:48:46Z,2020-11-10T23:42:48Z,2020-11-11T02:51:01.819Z,2020-11-11T02:51:47Z,30200,0,30200,6,0,6,21586,0,21586,6,0,6,8044,0,8044,0,0,0,513,0,513,0,0,0,61,61
PA,Pennsylvania,Bradford,2020-11-11T03:14:24Z,2020-11-11T03:13:44Z,2020-11-11T03:15:21.016Z,2020-11-11T03:16:40Z,30200,0,30200,0,0,0,21586,0,21586,0,0,0,8044,0,8044,0,0,0,513,0,513,0,0,0,61,61
PA,Pennsylvania,Bradford,2020-11-11T03:23:07Z,2020-11-11T03:22:41Z,2020-11-11T03:23:42.270Z,2020-11-11T03:24:39Z,30200,0,30200,0,0,0,21586,0,21586,0,0,0,8044,0,8044,0,0,0,513,0,513,0,0,0,61,61
PA,Pennsylvania,Bradford,2020-11-11T03:25:38Z,2020-11-11T03:25:18Z,2020-11-11T03:52:01.652Z,2020-11-11T03:57:49Z,30200,0,30200,0,0,0,21586,0,21586,0,0,0,8044,0,8044,0,0,0,513,0,513,0,0,0,61,61
PA,Pennsylvania,Bradford,2020-11-11T03:25:38Z,2020-11-12T22:16:51Z,2020-11-13T00:06:46.837Z,2020-11-13T00:07:37,30143,0,30143,-57,0,-57,21586,0,21586,0,0,0,8044,0,8044,0,0,0,513,0,513,0,0,0,61,61
PA,Pennsylvania,Bradford,2020-11-14T16:39:17Z,2020-11-14T22:00:28Z,2020-11-15T00:45:46.698Z,2020-11-15T00:59:30,30143,0,30143,0,0,0,21586,0,21586,0,0,0,8044,0,8044,0,0,0,513,0,513,0,0,0,61,61
PA,Pennsylvania,Bradford,2020-11-16T15:48:17Z,2020-11-16T22:32:45Z,2020-11-17T00:14:33.359Z,2020-11-17T00:15:24,30143,0,30143,0,0,0,21586,0,21586,0,0,0,8044,0,8044,0,0,0,513,0,513,0,0,0,61,61
PA,Pennsylvania,Bucks,2020-11-03T06:56:38Z,2020-11-03T15:26:50Z,2020-11-03T22:48:44.121Z,2020-11-03T22:52:32,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,304
PA,Pennsylvania,Bucks,2020-11-04T00:39:28Z,2020-11-04T02:11:01Z,2020-11-04T02:11:55.725Z,2020-11-04T02:12:35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304
PA,Pennsylvania,Bucks,2020-11-04T02:26:32Z,2020-11-04T02:36:06Z,2020-11-04T02:36:58.133Z,2020-11-04T02:37:29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304
PA,Pennsylvania,Bucks,2020-11-04T03:18:45Z,2020-11-04T03:48:29Z,2020-11-04T03:49:35.601Z,2020-11-04T03:50:11,49171,0,49171,49171,0,49171,23677,0,23677,23677,0,23677,25004,0,25004,25004,0,25004,490,0,490,490,0,490,37,304
PA,Pennsylvania,Bucks,2020-11-04T04:59:16Z,2020-11-04T05:29:35Z,2020-11-04T05:31:07.676Z,2020-11-04T05:31:58,141693,0,141693,92522,0,92522,80452,0,80452,56775,0,56775,59741,0,59741,34737,0,34737,1500,0,1500,1010,0,1010,107,304
PA,Pennsylvania,Bucks,2020-11-04T06:39:11Z,2020-11-04T06:45:51Z,2020-11-04T06:46:13.277Z,2020-11-04T06:46:47,142024,0,142024,331,0,331,80452,0,80452,0,0,0,59741,0,59741,0,0,0,1500,0,1500,0,0,0,108,304
PA,Pennsylvania,Bucks,2020-11-04T06:54:49Z,2020-11-04T08:13:48Z,2020-11-04T08:40:52.877Z,2020-11-04T08:41:50,220976,0,220976,78952,0,78952,124338,0,124338,43886,0,43886,93922,0,93922,34181,0,34181,2385,0,2385,885,0,885,167,304
PA,Pennsylvania,Bucks,2020-11-04T10:43:53Z,2020-11-04T12:34:37Z,2020-11-04T13:39:59.701Z,2020-11-04T13:40:47Z,220976,0,220976,0,0,0,124338,0,124338,0,0,0,93922,0,93922,0,0,0,2385,0,2385,0,0,0,168,304
PA,Pennsylvania,Bucks,2020-11-04T15:40:50Z,2020-11-04T16:10:55Z,2020-11-04T16:13:23.405Z,2020-11-04T16:14:05Z,303530,0,303530,82554,0,82554,161591,0,161591,37253,0,37253,138402,0,138402,44480,0,44480,3206,0,3206,821,0,821,230,304
PA,Pennsylvania,Bucks,2020-11-04T16:52:51Z,2020-11-04T17:00:58Z,2020-11-04T17:04:21.985Z,2020-11-04T17:06:08Z,314199,0,314199,10669,0,10669,163913,0,163913,2322,0,2322,146669,0,146669,8267,0,8267,3286,0,3286,80,0,80,238,304
PA,Pennsylvania,Bucks,2020-11-04T19:42:50Z,2020-11-04T20:45:58Z,2020-11-04T20:48:16.492Z,2020-11-04T20:49:00Z,323345,0,323345,9146,0,9146,165927,0,165927,2014,0,2014,153714,0,153714,7045,0,7045,3373,0,3373,87,0,87,245,304
PA,Pennsylvania,Bucks,2020-11-04T22:09:54Z,2020-11-04T22:36:54Z,2020-11-04T22:38:48.872Z,2020-11-04T17:39:43Z,323807,0,323807,462,0,462,165927,0,165927,0,0,0,153714,0,153714,0,0,0,3373,0,3373,0,0,0,246,304
PA,Pennsylvania,Bucks,2020-11-04T22:56:49Z,2020-11-04T23:12:52Z,2020-11-04T23:14:43.498Z,2020-11-04T23:15:21Z,339882,0,339882,16075,0,16075,169361,0,169361,3434,0,3434,166250,0,166250,12536,0,12536,3478,0,3478,105,0,105,258,304
PA,Pennsylvania,Bucks,2020-11-04T23:18:50Z,2020-11-05T00:12:49Z,2020-11-05T00:16:49.306Z,2020-11-05T00:17:25Z,342072,0,342072,2190,0,2190,170493,0,170493,1132,0,1132,167280,0,167280,1030,0,1030,3506,0,3506,28,0,28,259,304
PA,Pennsylvania,Bucks,2020-11-05T00:28:50Z,2020-11-05T01:03:50Z,2020-11-05T01:16:26.657Z,2020-11-04T20:17:07Z,342077,0,342077,5,0,5,170495,0,170495,2,0,2,167283,0,167283,3,0,3,3506,0,3506,0,0,0,259,304
PA,Pennsylvania,Bucks,2020-11-05T14:34:57Z,2020-11-05T15:22:47Z,2020-11-05T15:53:50.011Z,2020-11-05T10:54:27Z,355008,0,355008,12931,0,12931,173467,0,173467,2972,0,2972,177019,0,177019,9736,0,9736,3632,0,3632,126,0,126,270,304
